5261	0	Basically there are many fresh vegetables in the furniture market.	Basically there are many comfortable beds in the furniture market.
5262	0	He didn't eat for a month	He hasn't eaten all day
5263	0	Fast food is healthier than home-cooked food.	Home-cooked food is healthier than fast food.
5264	0	A spider can play the xbox 360 with 4 controllers because it has 8 legs	Four of us can play the xbox 360 together because it can connect 4 controllers
5265	0	Fall is a time when trees branch and bud.	Spring is a time when trees branch and bud.
5266	0	I can buy some books in clothing shops.	I can buy some clothes in clothing shops.
5267	0	The rabbit runs slower than the turtle	The rabbit runs faster than the turtle
5268	0	He sent an email from his fridge	He sent an email from his computer
5269	0	He is too tall to reach the top of the cabinet	He is too short to reach the top of the cabinet
5270	0	A basket is for carrying liquids	A bucket is for carrying liquids
5271	1	Having a bath at night will make people feel released	Having a sunbath at night will make people feel released
5272	0	The patient is sent to the police.	The patient is sent to the hospital.
5273	0	SHE LOVES TO EAT A BOAT.	SHE LOVES TO EAT CRABS.
5274	0	his friends enjoy when he sings because he cannot carry a tone	his friends don't expect him to sing because he cannot carry a tone
5276	1	Money is high demand to live.	Money is low demand to live.
5277	0	A ruler is used to draw a circle.	A compass is used to draw a circle.
5278	1	I stepped in a puddle and got my shoes wet	I stepped in a puddle and my pants fell off
5279	0	they went into the cafe for exam	they went into the cafe for coffee
5280	0	Pig can climb the tree	Cat can climb the tree
5282	1	The doctors cured his disease	The engineers cured his disease
5283	0	he drank a well of water	he drank a glass of water
5284	1	My computer turned off	My computer turned into a monkey
5285	0	She ate a big sandcasttle on the beach.	She built a big sandcastle on the beach.
5286	1	Tony keeps a cat as a pet.	Tony keeps a electric fan as a pet.
5287	1	Mike put apples on the table, for snacking.	Mike put bricks on the table, also.
5288	1	we grow many different vegetables to eat: potatoes, eggplant, etc.	we grow many different vegetables to eat: potatoes, pork, etc.
5289	0	I am familiar with the casual atmosphere in the space.	I am familiar with the casual atmosphere in the company.
5290	1	A landlord can raise the rent.	A renter can raise the rent.
5291	1	The rich are very rich.	The poor are very rich.
5292	1	The elephant eats	The book eats
5293	1	I open the door and then I walk in the room	I open the window and then I walk in the room
5294	0	You may considered unlucky if you win a prize.	You may considered lucky if you win a prize.
5296	1	He eats an egg every day	He eats a pen every day
5298	1	Paper towels are made of wood	Paper towels are made of plastic
5299	1	He liked this singer a lot so he went to her concert	He disliked this singer a lot so he went to her concert
5300	1	Everyone wants to be beautiful	Everyone wants to be ugly.
5301	1	science is difficult	science is easy
5304	1	When the car is damaged, we can go to the garage to repair it.	When the car is damaged, we can go to the hospital to repair it.
5305	1	The sun shines bright in the day	The sun shines bright in the night
5307	0	Plane is usually flown in the wind at the end of a long string	Kite is usually flown in the wind at the end of a long string
5308	0	Once I went an entire day without breathing.	Once I went an entire day without eating.
5309	0	I want to play football on my guitar	I want to play football on my xbox
5310	1	Ms Potts stuffed the cabinet in her office with documents	Ms Potts stuffed the cabinet in her office with socks
5311	0	She drank apple juice from a sock.	She drank apple juice from a cup.
5312	0	He took his animal to a painter for treatment	He took his animal to a vet for treatment
5313	1	You would buy food if you want to prepare a meal.	You would buy pens if you want to prepare a meal.
5314	1	my arm gets hurt and bleeds out red blood	my arm gets hurt and bleeds out blue blood
5315	0	200 is one hundred	100 is one hundred
5316	0	She cooked bacon in the sink.	She cooked bacon in the pan.
5317	0	John uses a car to go up and down	John uses a lift to go up and down
5318	0	Craftsman is painting the wall with water	Craftsman is painting the wall with paint
5319	0	Icecream is baked in an Oven.	Cake is baked in an Oven.
5320	0	Ken eats several books every day	Ken reads several books every day
5321	0	He drove his sock.	He drove his car.
5322	0	Snakes played in front of the ship in the sea.	Dolphins played in front of the ship in the sea.
5323	1	The coffee tastes too strong for her so she asks for some milk	The coffee tastes too weak for her so she asks for some milk
5324	1	teacher teaches lessons by her mouth	teacher teaches lessons by her nose
5326	0	Dogs has a better vision than humans.	Dogs have a better sense of smell than humans.
5328	1	there is a ruler in the pencil box	there is a pan in the pencil box
5329	0	He kept shoes on the book shelf	He kept books on the book shelf
5330	1	He shot the lion with a gun.	He shot the lion with a spoon
5331	0	He drove the dog.	He drove the car.
5332	0	Tim always goes to the same gym for breakfast	Tim always goes to the same restaurant for breakfast
5333	0	Children like playing with lightning in the rain.	Children like playing in puddles in the rain.
5334	1	I stopped eating a lot of food to lose weight.	I started eating lot of food to lose weight.
5335	0	Tiger can be drilled into small bottles	Octopus can be drilled into small bottles
5336	0	Cold medicine can help patients relieve pain.	Painful relievers can help patients relieve pain.
5337	1	The horse jumped over the fence.	The tree jumped over the fence.
5338	0	The plant is yellow	The plant is green
5339	0	he went to the medical shop to eat breakfast	he went to the hotel to eat breakfast
5340	1	Swords are used for killing people.	Swords are used for massaging people.
5341	1	Four people can play simultaneously on the xbox 360 with four controllers	one spider can play on the xbox 360 with four controllers
5342	0	Justin Bieber is a famous musician who is not from this century	Mozart is a famous musician who is not from this century
5343	1	I missed the flight because of traffic jam.	There was a traffic jam because I missed the flight.
5344	1	It is polite to say hello	It is not polite to say hello
5347	1	Teachers teach students	Dogs are teaching students
5348	0	She used a banana to hold her pants up.	She used a belt to hold her pants up
5350	1	She took the laptop in the car	She took a battle tank in the car.
5351	1	A bed is used for sleeping	A bed is used for watching television
5352	1	Josie took a nap	Josie took a sky
5353	0	The barn was built out of water	The barn was built out of wood
5354	1	He likes swimming in the lake nearby.	He likes swimming on the grass nearby.
5355	1	We answer a question	We answer a notice
5356	0	when the sun falls down, we wake up	when the sun raises, we wake up
5358	1	They are married.	cups are married.
5359	0	The babies birthday is the day their parents met.	When a baby is born, that day is called its' birthday.
5360	1	She fed her cats the tuna for their dinner.	She fed her cats a basketball for their dinner.
5361	1	Trees need sun to grow.	The sun needs trees to grow.
5362	0	The clusters of rubbish in the garden look gorgeous.	The clusters of flowers in the garden look gorgeous.
5363	1	Bee collecting honey on a flower	Bee collecting honey on a stone
5364	1	he got a job washing dishes in a pizza parlor	he got a job washing cars in a pizza parlor
5366	1	he likes her so much that he invites her to dinner tonight	he hates her so much that he invites her to dinner tonight
5368	1	The sun rises in the East	The sun rises in the West
5369	0	Paul was a classically-trained violin.	Paul was a classically-trained violinist.
5370	1	he trimmed his beard with trimmer	he trimmed his beard with spoon
5371	0	I drink oil every day	I drink water every day
5373	1	I like to drive by hand.	I like to drive with my feet.
5374	1	He filled the bathtub with water.	He filled the bathtub with a car
5375	0	seeing the monsters reminded me of my hometown	seeing the rice noodles reminded me of my hometown
5376	0	Children like to play with sharks	Children like to play with yo yos
5377	0	toady i buy a summer	toady i buy a car
